,CPI_YoY,Unemployment,Ind_Prod,Exchange_Rate,Exports_M,Imports_M,Policy_Rate,Retail_Sales,CPI_Health,CPI_Index_KOR,CPI_Index_USA,KOR_CCI,KOR_BCI,Real_GDP_Q,Consumption_Q,Gov_Spending_Q,Investment_Q,Current_Account_GDP,Private_Credit_GDP,Gov_Debt_GDP,Exp_GDP,Imp_GDP,Agri_VA,Ind_VA,Srv_VA,KOR_GDP_Growth_WDI,Total_Health_Exp_GDP,Public_Health_Exp_GDP,Private_Health_Exp_Total,OECD_Inflation,OECD_GDP_Growth,OECD_Unemployment,Output_Gap,Real_Interest_Rate,Real_Exchange_Rate,Trade_Openness,KOR_GDP_Growth
1998-07-01,7.3207215134183805,8.2,31.45715,1295.7609,10369640000.0,7028481000.0,5.0,44.04706,7.501343999999999,64.2888579859461,68.85582,,105.8596,205049800.0,105068000000000.0,27580200000000.0,60321100000000.0,,,,,,,,,,,,,,,,-7.181528225226996,-2.3207215134183805,1.4086628198372986,,
1998-08-01,6.90426275331936,8.0,32.74884,1314.2857,10282860000.0,7495005000.0,5.0,42.12706,7.692558999999998,64.5070721960484,68.9402,,105.5642,,,,,,,,,,,,,,,,,,,,,-1.90426275331936,1.4257133898330476,,
1998-09-01,6.87106535424854,8.2,34.59275,1375.5381,10755610000.0,7463298000.0,3.0,45.85412,4.113361,64.7822118522644,69.02458,,104.9987,,,,,,,,,,,,,,,,,,,,,-3.8710653542485396,1.487640052117548,,
1998-10-01,7.23105283294491,8.1,35.42374,1344.1429,10280030000.0,7580789000.0,3.0,47.88706,4.669857,65.0004260623667,69.19335,,104.3259,210160900.0,107475500000000.0,27886700000000.0,61025400000000.0,,,,,,,,,,,,,,,,-6.165884795671516,-4.23105283294491,1.4523484787716725,,
1998-11-01,6.77636265702918,7.9,36.80694,1294.0105,11050340000.0,8248343000.0,3.0,48.0,5.028347,64.7822118522644,69.19335,,103.767,,,,,,,,,,,,,,,,,,,,,-3.77636265702918,1.402890012851656,,
1998-12-01,3.96549678862546,7.9,37.36128,1213.2182,11412130000.0,8068648000.0,3.0,50.37177,5.30629,64.6725776597492,69.15116,98.93985,103.462,,,,,,,,,,,,,,,,,,,,,-0.96549678862546,1.3167261270171557,,
1999-01-01,1.4632612186119,7.6,37.08358,1175.1053,10609280000.0,9029014000.0,3.0,48.45176,4.835255,64.6177605634916,69.31992,99.29426,103.2273,216688000.0,111021500000000.0,28205200000000.0,63186600000000.0,4.22430160551507,64.4881255675337,,31.5122613381554,26.3825965514828,23697828861.9967,246371968212.075,425812408671.148,11.6172629559591,,,,2.17260318876208,3.44372826433366,7.16498343192011,-4.601025880103126,1.5367387813881,1.27955857849542,57.8948578896382,
1999-02-01,0.169235025141171,7.4,38.55935,1188.8368,10396070000.0,8133713000.0,3.0,46.75765,4.189664,64.8918460447796,69.4043,99.65509,102.784,,,,,,,,,,,,,,,,,,,,,2.830764974858829,1.290612083430308,,
1999-03-01,0.506935728373722,7.2,39.20519,1229.7217,11244120000.0,8716511000.0,3.0,50.82353,3.193881,65.0004260623667,69.61525999999999,100.0063,101.9261,,,,,,,,,,,,,,,,,,,,,2.493064271626278,1.336818110649683,,
1999-04-01,0.420748249589808,7.0,38.83598,1209.9636,11445930000.0,8907494000.0,3.0,51.61412,2.747219,65.1648773511395,70.12155,100.407,100.8878,226088500.0,114580400000000.0,28580100000000.0,66300600000000.01,,,,,,,,,,,,,,,,-1.8788225082461918,2.579251750410192,1.3215617739245216,,
1999-05-01,0.762511225406166,6.8,40.9576,1197.92,11303100000.0,9629246000.0,3.0,51.50117,2.385578,65.0552431586243,70.12155,100.8475,99.99294,,,,,,,,,,,,,,,,,,,,,2.237488774593834,1.310612350901667,,
1999-06-01,0.59686808231532,7.2,41.23424,1168.9136,12158430000.0,10139440000.0,3.0,50.25882,1.7562,64.6725776597492,70.12155,101.1888,99.48622,,,,,,,,,,,,,,,,,,,,,2.40313191768468,1.2864442957386246,,
1999-07-01,0.254160859227687,7.0,42.52594,1189.0952,12195310000.0,9877012000.0,3.0,52.51765,-0.172743,64.4522550997908,70.3325,101.447,99.22001,232582600.0,119130300000000.0,28984000000000.0,68056500000000.0,,,,,,,,,,,,,,,,-0.5203217684386918,2.745839140772313,1.3170789269948355,,
1999-08-01,0.936396914629365,6.4,42.52594,1198.3091,11909540000.0,10182310000.0,3.0,49.80706,-0.2573808,65.11111442981,70.50126999999999,101.6295,99.01849,,,,,,,,,,,,,,,,,,,,,2.063603085370635,1.3170064644910864,,
1999-09-01,0.761557613135244,5.8,44.64755,1201.0,12099140000.0,10391510000.0,3.0,54.55059,-0.5138824,65.2755657185827,70.8388,101.7576,98.79018,,,,,,,,,,,,,,,,,,,,,2.2384423868647563,1.3229419754952338,,
1999-10-01,1.18228997729486,5.5,44.74012,1205.285,12872980000.0,11464670000.0,3.0,57.37412,-0.7740124999999999,65.768919584901,70.96537,101.8179,98.58665,238809500.0,123256500000000.0,29182000000000.0,70935600000000.0,,,,,,,,,,,,,,,,0.6482453425175727,1.81771002270514,1.3200572091403016,,
1999-11-01,1.35225294127218,5.2,46.77023,1176.975,13571880000.0,11398860000.0,3.0,57.37412,0.2556199,65.6582312174578,71.00757,101.7811,98.53446,,,,,,,,,,,,,,,,,,,,,1.64774705872782,1.2919923655598071,,
1999-12-01,1.35454530636197,5.1,46.58509,1136.8043,13812780000.0,11778560000.0,3.0,60.53647,0.3410353999999999,65.5485970249427,71.00757,101.6164,98.75324,,,,,,,,,,,,,,,,,,,,,1.64545469363803,1.2499832552349293,,
2000-01-01,1.8907940029691497,5.0,47.64377,1130.99,13779630000.0,13139360000.0,3.0,57.14824,2.720772,65.8395493050791,71.21852,101.3577,99.11143,243573100.0,125902000000000.0,29056400000000.0,75905100000000.0,1.7039361599544,69.1866723612269,,32.8643016483147,31.1945139245909,23733185805.0028,275898352165.645,459413769038.43,9.2018583880479,3.71794796,1.88174403,49.3875618,3.06380344899536,4.12353340516884,6.71100200632985,1.1426996268475875,1.1092059970308503,1.241772670983871,64.0588155729056,
2000-02-01,1.77071657163278,4.8,47.74273,1129.7455,14021710000.0,12720880000.0,3.0,55.45412,2.790152,66.040896716333,71.64043000000001,101.1499,99.44665,,,,,,,,,,,,,,,,,,,,,1.22928342836722,1.243950445893902,,
2000-03-01,2.11157963023032,4.5,48.2843,1116.3904,13892580000.0,13301270000.0,3.0,58.9553,3.4293410000000004,66.3729618186626,72.2311,100.9601,99.64668,,,,,,,,,,,,,,,,,,,,,0.8884203697696802,1.233179684974547,,
2000-04-01,1.44460980975799,4.5,48.00553,1110.32,13598430000.0,13578610000.0,3.0,60.08471,5.094256,66.1062555618708,72.2733,100.8004,99.7534,247325900.0,127794700000000.0,28707500000000.0,77163500000000.0,,,,,,,,,,,,,,,,1.1824958232727667,1.55539019024201,1.2321419024471951,,
2000-05-01,1.10351309307752,4.4,49.85263,1119.4864,14357880000.0,13057010000.0,3.0,61.89177,5.292957,65.7731362846132,72.35768,100.6664,99.83958,,,,,,,,,,,,,,,,,,,,,1.89648690692248,1.250063694771261,,
2000-06-01,2.21682505012308,4.2,49.3334,1117.935,14680610000.0,13130800000.0,3.0,58.61647,5.094256,66.1062555618708,72.73739999999998,100.6521,99.96804,,,,,,,,,,,,,,,,,,,,,0.78317494987692,1.2485588164267394,,
2000-07-01,2.98004579653255,4.1,50.92515,1115.075,14921720000.0,14063830000.0,3.0,60.87529,6.047358999999999,66.3729618186626,72.90617,100.5812,100.1823,254117200.0,128507200000000.0,28796400000000.0,77894500000000.0,,,,,,,,,,,,,,,,2.424561393920621,0.019954203467449805,1.2432383624302117,,
2000-08-01,2.44798834291266,4.2,51.71251,1114.467,15486070000.0,13617190000.0,3.0,57.14824,8.849423,66.7050269209922,72.90617,100.184,100.565,,,,,,,,,,,,,,,,,,,,,0.5520116570873399,1.236374875364326,,
2000-09-01,3.51577009415222,4.5,50.48146,1117.57,15209150000.0,13849300000.0,3.0,59.63294,12.93469,67.5705045369054,73.28588,99.33106,101.1987,,,,,,,,,,,,,,,,,,,,,-0.5157700941522201,1.2303115981374235,,
2000-10-01,2.63828559521709,4.1,50.12821,1131.099,14663760000.0,13961190000.0,3.0,60.31059,13.03429,67.5040915164394,73.41245,98.56378,101.9705,253273000.0,129402700000000.0,29174500000000.0,75066900000000.0,,,,,,,,,,,,,,,,0.5813439779049023,0.36171440478290995,1.2485831718914056,,
2000-11-01,2.20281292145656,4.2,49.35681,1156.5429,14330080000.0,13759020000.0,3.0,61.32706,11.49156,67.1045592187158,73.45464,97.90548,102.7394,,,,,,,,,,,,,,,,,,,,,0.7971870785434398,1.285009064084755,,
2000-12-01,2.77902862656802,4.3,48.63861,1216.935,14031230000.0,12862070000.0,3.0,62.00471,11.40607,67.3702113005795,73.41245,97.74722,103.3773,,,,,,,,,,,,,,,,,,,,,0.22097137343198003,1.3460042406574584,,
2001-01-01,3.43922121173307,4.4,48.1396,1272.6343,14096680000.0,12465310000.0,3.0,61.44,15.88785,68.1039170504888,73.87656,98.10075,103.8009,255820800.0,129928100000000.0,30117000000000.0,76874800000000.0,0.381489475071825,99.6082410940777,,30.8628730280238,29.5648656361455,23820605035.6462,285581771086.317,485565745944.047,4.72593560322356,4.16983986,2.25876665,45.83085251,3.18908268106052,1.40629069782285,6.61732244402855,0.1062381039982574,-0.43922121173307005,1.4012493851995558,60.4277386641693,
2001-02-01,3.626670071990671,4.7,48.64925,1252.8526,14720080000.0,13523770000.0,3.0,55.45412,16.42265,68.4359821528185,74.17189999999998,98.59395,103.8507,,,,,,,,,,,,,,,,,,,,,-0.626670071990671,1.3782630586430287,,
2001-03-01,4.011943712080289,4.6,48.94292,1291.405,13559280000.0,12348760000.0,3.0,62.23059,16.61328,69.0358076868679,74.34066,99.06416,103.3715,,,,,,,,,,,,,,,,,,,,,-1.0119437120802894,1.4115351695010963,,
2001-04-01,4.83343698671641,4.1,49.31425,1327.7571,12242680000.0,11196570000.0,3.0,63.13412,15.06003,69.3014597687316,74.63599,99.47912,102.6793,259678300.0,134655200000000.0,30209900000000.0,76841800000000.0,,,,,,,,,,,,,,,,0.1401915154578992,-1.8334369867164098,1.4514490157340902,,
2001-05-01,5.263410959562791,3.9,49.73028,1298.8955,12985770000.0,11385710000.0,3.0,65.39294,15.04606,69.2350467482657,74.97353000000001,99.86626,102.1618,,,,,,,,,,,,,,,,,,,,,-2.2634109595627914,1.427688362263876,,
2001-06-01,5.0343650831619,3.8,49.83136,1295.0476,12591290000.0,11933580000.0,3.0,62.45647,15.26639,69.4342858096634,75.1001,100.0752,102.0924,,,,,,,,,,,,,,,,,,,,,-2.0343650831619,1.4217705413705124,,
2001-07-01,4.81242654299418,3.8,48.84184,1305.2381,11708640000.0,11204120000.0,3.0,62.90823,11.89024,69.5671118505953,74.88914,100.0414,102.2693,262985600.0,136571900000000.0,31267200000000.0,79654200000000.0,,,,,,,,,,,,,,,,-0.04256799482631468,-1.8124265429941797,1.4262046556678656,,
2001-08-01,4.690487854986809,3.7,49.97925,1285.6522,12378290000.0,11479110000.0,3.0,60.31059,9.602566,69.8338181073871,74.88914,99.81441,102.4146,,,,,,,,,,,,,,,,,,,,,-1.6904878549868094,1.3994384139009208,,
2001-09-01,3.25127149053014,3.7,49.98883,1293.8333,12377000000.0,12398880000.0,2.5,67.65176,5.729314,69.7674050869211,75.22667,99.50216,102.3263,,,,,,,,,,,,,,,,,,,,,-0.7512714905301401,1.4160377446561887,,
2001-10-01,3.35285390801907,3.6,50.29313,1302.3636,11796340000.0,11180310000.0,2.5,65.95765,5.635148,69.7674050869211,74.97353000000001,99.57249,102.0626,266982900.0,140089000000000.0,31606000000000.0,79434900000000.0,,,,,,,,,,,,,,,,0.034916857760292075,-0.8528539080190698,1.4205773185645383,,
2001-11-01,3.37438733190902,3.7,50.61978,1282.1,11658230000.0,11212710000.0,2.5,68.5553,5.635148,69.3689269641256,74.84695,99.96693,101.701,,,,,,,,,,,,,,,,,,,,,-0.8743873319090198,1.4041330728123564,,
2001-12-01,3.16392313951307,3.6,49.35468,1292.285,11493040000.0,11062090000.0,2.5,70.58823,5.629847,69.5017530050574,74.55160999999998,100.4889,101.2725,,,,,,,,,,,,,,,,,,,,,-0.66392313951307,1.4070087851380353,,
2002-01-01,2.63760757847812,3.6,50.89748,1316.3381,12289430000.0,11337130000.0,2.5,67.31294,-0.5376343999999998,69.900231127853,74.72038,100.9717,100.7934,274419900.0,144833900000000.0,32429700000000.0,82364800000000.0,0.625539996245813,108.70538205029,,28.869081069037,27.7997957269903,23077541575.1772,309170252317.659,527045088577.764,7.74399895319569,3.90854764,2.14096594,45.22349167,2.47736067910935,1.53556544932567,7.13987676171849,1.3807295703338163,-0.1376075784781201,1.4282530147550756,56.668876796027305,
2002-02-01,2.62634975893036,3.5,51.87743,1320.5526,12331620000.0,11120280000.0,2.5,65.50588,-0.7130370999999999,70.2333504051106,75.01572,101.3181,100.2556,,,,,,,,,,,,,,,,,,,,,-0.12634975893036016,1.4316664172655404,,
2002-03-01,2.31340092841437,3.4,53.17764,1322.9048,12582900000.0,11644730000.0,2.5,71.94353,-0.8892289000000001,70.6328827028342,75.43763,101.5213,99.66558,,,,,,,,,,,,,,,,,,,,,0.18659907158563005,1.4341247619203272,,
2002-04-01,2.4977182841497,3.4,53.63409,1318.0909,13364840000.0,12290130000.0,2.5,71.60471,-2.046857,71.0324150005578,75.85953999999998,101.5694,99.14373,279643700.0,147723700000000.0,32712600000000.0,83140900000000.0,,,,,,,,,,,,,,,,1.8860902366613752,0.0022817158502999035,1.428815733783255,,
2002-05-01,2.97973415350883,3.3,53.04676,1262.2,13739040000.0,12529770000.0,2.5,72.28236,-1.957295,71.2980670824216,75.85953999999998,101.6419,98.88821,,,,,,,,,,,,,,,,,,,,,-0.4797341535088302,1.363131840278101,,
2002-06-01,2.58858895332949,3.1,52.64989,1219.695,12734240000.0,12422070000.0,2.5,67.65176,-1.777778,71.2316540619556,75.90173,101.7362,99.08214,,,,,,,,,,,,,,,,,,,,,-0.08858895332949013,1.3191893200921088,,
2002-07-01,2.10631591708086,3.1,53.96287,1179.9868,13675220000.0,12879800000.0,2.5,69.91059,0.4541325999999999,71.0324150005578,75.98610999999998,101.6539,99.52323,284837500.0,148684400000000.0,32615500000000.0,83752200000000.0,,,,,,,,,,,,,,,,2.3725605205798805,0.3936840829191399,1.2812445126544139,,
2002-08-01,2.3835761189523494,3.3,54.46507,1197.5091,14637620000.0,13264130000.0,2.5,68.5553,-0.1793983999999999,71.4983603187474,76.23926,101.3657,99.9789,,,,,,,,,,,,,,,,,,,,,0.11642388104765056,1.2961004161974332,,
2002-09-01,3.05521138678189,3.0,53.49683,1211.605,13946380000.0,13481570000.0,2.5,72.39529,0.0,71.898946791399,76.36583,100.8564,100.2941,,,,,,,,,,,,,,,,,,,,,-0.55521138678189,1.306215527854733,,
2002-10-01,2.76661327853494,3.1,54.44486,1240.1909,14564140000.0,13426940000.0,2.5,73.18588,0.2712476999999999,71.6975993801452,76.4924,100.2209,100.4844,287527500.0,148591000000000.0,33504400000000.0,86829200000000.0,,,,,,,,,,,,,,,,1.9651699490332186,-0.26661327853494,1.3430106320123554,,
2002-11-01,3.45419731323323,3.1,55.23009,1210.2,14528880000.0,13875940000.0,2.5,72.96,0.3616635999999999,71.7650665755391,76.4924,99.70058,100.5309,,,,,,,,,,,,,,,,,,,,,-0.9541973132332302,1.3093012472176795,,
2002-12-01,3.7327468527225696,3.1,55.84615,1206.6143,14434660000.0,13898610000.0,2.5,73.63765,0.5432847,72.0960775029407,76.32363999999998,99.44533,100.2996,,,,,,,,,,,,,,,,,,,,,-1.2327468527225696,1.2965615644238149,,
2003-01-01,3.81100319720091,3.3,54.53849,1176.4524,15468770000.0,14478260000.0,2.5,72.62118,1.530263,72.5641311709863,76.66117,99.26508,99.60468,285982500.0,147306200000000.0,33956400000000.0,87853200000000.0,1.55223664563709,107.180625832699,,30.4447497818826,28.9795447722905,21660263380.4138,325870977421.773,539704942327.122,3.07472661826947,4.46640348,2.24646783,49.70297623,2.18428358241519,2.04433401154087,7.27483771000377,0.09310129300306169,-1.3110031972009102,1.2615516650623484,59.4242945541731,
2003-02-01,3.88598703170028,3.3,54.80555,1190.3684,14687720000.0,14710400000.0,2.5,62.00471,1.347654,72.9626092937819,77.25185,99.07724,99.02147,,,,,,,,,,,,,,,,,,,,,-1.3859870317002798,1.2792845612320323,,
2003-03-01,4.52367804426668,3.4,55.96106,1237.2,14877830000.0,15404010000.0,2.5,68.21647,1.2565959999999998,73.828086909695,77.71594,98.86503,98.6457,,,,,,,,,,,,,,,,,,,,,-2.0236780442666804,1.3219214159793398,,
2003-04-01,3.74877563741058,3.4,54.98856,1231.1045,15538630000.0,14422990000.0,2.5,67.76471,2.546735,73.6952608687631,77.54718000000001,98.88013,98.45705,286171600.0,146485200000000.0,34150800000000.004,87535600000000.0,,,,,,,,,,,,,,,,-1.1262540011505395,-1.24877563741058,1.3149178023785018,,
2003-05-01,3.1759174379749706,3.6,54.75448,1201.2333,14605320000.0,13615450000.0,2.5,69.91059,2.813067,73.5624348278313,77.42060999999998,98.93774,98.21915,,,,,,,,,,,,,,,,,,,,,-0.6759174379749706,1.2832317427572268,,
2003-06-01,2.9909280608545,3.6,56.43347,1194.1429,15212670000.0,13739530000.0,2.5,65.50588,2.714932,73.3621415915055,77.50499,98.93398,97.96101,,,,,,,,,,,,,,,,,,,,,-0.4909280608544999,1.2805342598485625,,
2003-07-01,3.1877949600783495,3.6,53.80433,1181.1636,15923440000.0,14707300000.0,2.5,66.74824,2.712477,73.2967827459676,77.58937,98.98062,97.84896,290747700.0,146932100000000.0,34577100000000.0,87663600000000.0,,,,,,,,,,,,,,,,-0.8142744477322217,-0.6877949600783495,1.269125603391749,,
2003-08-01,2.97977117244634,3.6,56.65372,1178.6,16032139999.999998,14231390000.0,2.5,64.48941,2.894653,73.6288478482972,77.88471,99.06861,97.96909,,,,,,,,,,,,,,,,,,,,,-0.4797711724463398,1.2654584115421303,,
2003-09-01,3.3326491114890695,3.7,57.37086,1165.4048,17234230000.0,14792780000.0,2.5,70.13647,2.6209990000000003,74.2950864028126,78.13786,99.15455,98.21962,,,,,,,,,,,,,,,,,,,,,-0.8326491114890695,1.244100489202911,,
2003-10-01,3.7139958537338496,3.7,58.96579,1169.3409,18127420000.0,16077350000.0,2.5,70.58823,2.253013,74.3604452483504,78.05346999999999,99.36859,98.48364,298161400.0,146876900000000.0,35226000000000.0,90905700000000.0,,,,,,,,,,,,,,,,0.4489935409437429,-1.2139958537338496,1.245858189976447,,
2003-11-01,3.43140855208074,3.9,59.04346,1186.3889,17676300000.0,15949060000.0,2.5,70.58823,2.160893,74.2276192074186,77.84251,99.61781,98.74448,,,,,,,,,,,,,,,,,,,,,-0.93140855208074,1.262861177157621,,
2003-12-01,3.42004064862336,3.7,60.10853,1192.3364,18820050000.0,16656210000.0,2.5,71.71764,1.97664,74.5617926596043,77.75813000000002,99.74202,98.9681,,,,,,,,,,,,,,,,,,,,,-0.9200406486233601,1.2621341180502967,,
2004-01-01,3.3950751797777494,3.6,59.86913,1183.345,20598260000.0,16481269999.999998,2.5,71.37882,1.953359,75.0277379777938,78.13786,99.70837,99.17156,302404300.0,146674100000000.0,35370800000000.0,90709200000000.0,3.55783305096389,101.992541192444,,35.6099304973786,32.317133377729,23340772393.9791,353120505046.06,557251756701.484,5.1836368597334,4.43287992,2.25043464,49.23313141,2.2579640963823,3.26135550197823,7.17441119702139,0.6288903825907299,-0.8950751797777494,1.2509163746112562,67.92706387510759,
2004-02-01,3.28550994755322,3.6,62.91749,1167.5316,20829680000.0,18807580000.0,2.5,64.03764,1.953359,75.3598030801234,78.55977,99.59066,99.38248,,,,,,,,,,,,,,,,,,,,,-0.7855099475532201,1.2353963954515574,,
2004-03-01,3.06565382528484,3.6,61.82263,1166.287,20609100000.0,17879480000.0,2.5,68.44235,1.953359,76.0914004801767,79.06605999999998,99.51422,99.50865,,,,,,,,,,,,,,,,,,,,,-0.5656538252848402,1.2300908631338423,,
2004-04-01,3.25141614693596,3.6,62.49082,1152.8636,21148980000.0,18381360000.0,2.5,68.5553,1.86043,76.0914004801767,79.31921,99.52216,99.4566,304926100.0,147119600000000.0,35953500000000.0,91796100000000.0,,,,,,,,,,,,,,,,0.24075644745766844,-0.7514161469359601,1.2198262290567887,,
2004-05-01,3.34900117508813,3.7,63.40267,1177.875,20711280000.0,18358060000.0,2.5,69.68471,1.41218,76.0260416346388,79.78331,99.31157,99.18833,,,,,,,,,,,,,,,,,,,,,-0.8490011750881301,1.2546601742444814,,
2004-06-01,3.63116450166686,3.5,61.60345,1159.0227,21098880000.0,18618810000.0,2.5,68.32941,1.23348,76.0260416346388,80.03645,99.02436,98.91977,,,,,,,,,,,,,,,,,,,,,-1.1311645016668601,1.2384960270752243,,
2004-07-01,4.3592693801237,3.7,60.82566,1158.7,21485760000.0,18474780000.0,2.5,67.65176,1.144366,76.4919869528283,79.90988,98.76265,98.84008,305706200.0,147287700000000.0,36298200000000.0,90760900000000.0,,,,,,,,,,,,,,,,-0.7028105308106047,-1.8592693801237,1.228663001993393,,
2004-08-01,4.79060777435751,3.7,61.79177,1158.0318,20766520000.0,18642160000.0,2.25,63.81176,1.056661,77.1561171574876,79.95206999999996,98.59483,98.94112,,,,,,,,,,,,,,,,,,,,,-2.54060777435751,1.2180274379392517,,
2004-09-01,3.850901712615471,3.6,62.49401,1148.719,20940120000.0,18494490000.0,2.25,71.26588,1.056338,77.1561171574876,80.12083,98.53627,99.02389,,,,,,,,,,,,,,,,,,,,,-1.600901712615471,1.2107824514531298,,
2004-10-01,3.75962233657976,3.7,62.5004,1141.57,22014620000.0,20642400000.0,2.25,70.4753,1.235825,77.1561171574876,80.54275,98.46556,99.00007,308211900.0,148866000000000.0,36636400000000.0,90559900000000.0,,,,,,,,,,,,,,,,-1.0704833731580377,-1.5096223365797599,1.209583557882733,,
2004-11-01,3.31898939116356,3.7,63.57397,1086.435,22050050000.0,19797350000.0,2.0,71.04,1.235825,76.6912260142261,80.58494,98.36069,98.88246,,,,,,,,,,,,,,,,,,,,,-1.31898939116356,1.1587485189949511,,
2004-12-01,3.03548706348082,3.8,62.71214,1050.3739,22637210000.0,19859160000.0,2.0,74.42824,1.145374,76.825106230086,80.28959999999998,98.42886,98.77216,,,,,,,,,,,,,,,,,,,,,-1.03548706348082,1.1142362519086417,,
2005-01-01,3.40302366099026,3.9,65.37213,1037.9825,23883570000.0,20123730000.0,2.0,68.78117,1.6646439999999996,77.5809496534839,80.45837,98.90073,98.86643,311097100.0,150300600000000.0,37074900000000.0,90804300000000.0,1.25636444462509,106.121988835135,,34.1271966602876,32.0423181639821,23482930011.1571,368349223475.641,582836370649.274,4.35823667337156,4.65223551,2.38401437,48.75550842,2.47212179047863,2.84476924785857,6.8314671013283,-1.3103110806969798,-1.40302366099026,1.092655881399724,66.1695148242697,
2005-02-01,3.36424804509911,3.7,63.87189,1023.1105,22643110000.0,19595590000.0,2.0,66.86118,1.766386,77.895093782037,80.92246,99.65159,99.16642,,,,,,,,,,,,,,,,,,,,,-1.3642480450991101,1.0788442507541358,,
2005-03-01,2.98832102630886,3.7,65.92648,1007.7761,22947430000.0,21351250000.0,2.0,71.94353,1.869354,78.3652557999387,81.55533,100.1437,99.45608,,,,,,,,,,,,,,,,,,,,,-0.98832102630886,1.0645598582529925,,
2005-04-01,3.09222648619443,3.7,64.60286,1010.0667,22824220000.0,21138500000.0,2.0,70.4753,1.96987,78.444318919541,82.10380999999998,100.199,99.55109,316930100.0,153852300000000.0,37637400000000.0,92791100000000.0,,,,,,,,,,,,,,,,-0.6216288287435145,-1.0922264861944302,1.0730725991661714,,
2005-05-01,3.07685908013144,3.7,64.10065,1001.8386,22716450000.0,21282120000.0,2.0,71.94353,2.072837,78.3652557999387,82.01943,100.0105,99.41186,,,,,,,,,,,,,,,,,,,,,-1.07685908013144,1.0643101148675298,,
2005-06-01,2.76626131809926,3.8,64.49753,1012.46,23192790000.0,21373760000.0,2.0,70.70118,2.174579,78.1291206160598,82.06161999999999,99.77539,99.23135,,,,,,,,,,,,,,,,,,,,,-0.7662613180992599,1.0793996228694798,,
2005-07-01,2.55233527652594,3.7,65.04336,1036.56,23611260000.0,21979270000.0,2.0,69.79765,2.174579,78.444318919541,82.44135,99.70695,99.13528,321379300.0,155761900000000.0,38392700000000.0,92566300000000.0,,,,,,,,,,,,,,,,-0.3784370421676009,-0.5523352765259402,1.105745757105858,,
2005-08-01,1.97428645598502,3.6,65.40831,1021.6804,24419530000.0,22132440000.0,2.0,67.65176,2.380515,78.6793999284918,82.86324999999998,99.79574,99.21618,,,,,,,,,,,,,,,,,,,,,0.02571354401498005,1.0921774951648835,,
2005-09-01,2.48254566818323,3.9,65.59557,1029.8433,24651820000.0,23033750000.0,2.0,72.16941,2.469696,79.0715530017192,83.87583999999998,100.0113,99.37332,,,,,,,,,,,,,,,,,,,,,-0.4825456681832301,1.1088300816508612,,
2005-10-01,2.27896872566298,3.9,67.86615,1045.8775,24635430000.0,22972540000.0,2.0,73.5247,2.5703,78.9144809374426,84.0446,100.2578,99.52459,325066900.0,157502000000000.0,38858100000000.0,93067300000000.0,,,,,,,,,,,,,,,,-0.3739963155091175,-0.2789687256629798,1.1306056931971589,,
2005-11-01,2.48934707903781,3.6,70.41017,1040.76,24802110000.0,23258590000.0,2.0,76.46117,2.673357,78.6003368088895,83.36954,100.4099,99.66887,,,,,,,,,,,,,,,,,,,,,-0.48934707903781005,1.1204973359019639,,
2005-12-01,2.61810996610729,3.5,68.96207,1022.381,24930030000.0,23394280000.0,2.0,83.1247,2.775188,78.8364719927684,83.03202,100.4362,99.88123,,,,,,,,,,,,,,,,,,,,,-0.6181099661072902,1.0929704747503264,,
2006-01-01,2.224366116803,3.4,71.12411,981.435,25076270000.0,23386480000.0,2.0,76.12235,2.212523,79.30663401067,83.66489,100.3355,100.0954,330234400.0,158999800000000.0,39856100000000.0,93158300000000.0,0.191275272898578,117.535674488688,,34.4457182771661,33.9292326630601,24046046094.2628,391425809323.425,611136344768.862,5.24500550580342,4.95851803,2.63494611,46.8602066,2.60015376460352,3.04090437455287,6.34618116260618,0.08020960656125453,-0.224366116803,1.0509268941755252,68.3749509402262,
2006-02-01,2.0151031234775,3.6,71.25179,969.8447,26158520000.0,25102950000.0,2.5,67.53883,2.209106,79.4647602498746,83.83365,100.2,100.294,,,,,,,,,,,,,,,,,,,,,0.4848968765224999,1.038540009219543,,
2006-03-01,2.0030132637413,3.6,71.63909,974.7109,25947430000.0,24394770000.0,2.25,74.65412,2.105795,79.9349222677763,84.29774999999998,100.0045,100.4406,,,,,,,,,,,,,,,,,,,,,0.24698673625869993,1.043355924328793,,
2006-04-01,2.00099444989452,3.5,70.90493,952.595,25433430000.0,24834060000.0,2.25,73.86353,2.005145,80.0139853873786,85.015,99.72797,100.4279,332617800.0,160993300000000.0,40489500000000.0,94574600000000.0,,,,,,,,,,,,,,,,-0.3072124345508076,0.2490055501054802,1.027342351271979,,
2006-05-01,2.30299443084291,3.4,71.55823,940.8168,27384700000.0,25842700000.0,2.25,75.89647,1.902246,80.1700032767271,85.43690999999998,99.51864,100.1869,,,,,,,,,,,,,,,,,,,,,-0.05299443084290978,1.0176909981555458,,
2006-06-01,2.41249966268182,3.5,70.46444,954.45,27292780000.0,26122690000.0,2.5,74.31529,1.901551,80.0139853873786,85.60567,99.40892,99.88265,,,,,,,,,,,,,,,,,,,,,0.08750033731817997,1.0364946100617594,,
